-0.9453785	1.2274948	1.125705	0.03414599	-0.20658666	-1.1859149	2.3759296	2.4503067	-0.70713973	-0.8556855	1.4564874	-2.2570515	0.22029749	-0.73257995	-0.22055031	-1.6318572	0.5971264	-0.31804705	-0.93412817	-1.5070969	1.8027248	1.0058285	0.8619187	0.83979636	-0.18974799	-1.4415419	-0.053217635	-0.49684447	-1.4912286	-1.1096959	-0.6394904	-0.454424	0.6561021	-0.72647226	0.74039716	1.1142223	0.74533886	-0.45693702	0.29843697	-1.2865577	-0.93957436	0.6279822	-0.75379354	0.84123206	0.024743862	-0.10675862	-0.897938	0.58913606	0.45428362	0.94152147	-0.37444463	-0.58418834	0.016633045	-0.123153575	1.9472003	0.4690338	0.80227923	-0.49760988	-0.9136481	0.69319206	-1.5070279	-0.8750762	-1.8674574	-1.3134539	-1.3290671	0.7541943	0.38839075	0.94139004	-0.28959587	0.026769852	0.617798	0.79891163	1.0083418	-0.82640827	1.1519928	1.2137971	0.7376799	0.08488702	-1.1808232	-1.0941883	-1.0412374	0.09057151	0.38654113	1.0847646	-0.28160152	0.911594	0.9932911	-0.26578054	0.85636806	0.62478983	0.88629067	-0.1080248	0.093651935	-0.9427054	2.8408911	0.98961574	-1.0562898	-0.81038994	0.08107247	-0.13083543
-0.3095568	0.3056165	0.099081494	0.14078137	0.30681607	-1.0638509	-0.19080311	0.8880339	-0.009642117	-0.7673012	-1.0062982	-0.7482793	-0.81738037	0.45813158	0.08640557	0.34400907	0.69140595	-0.3400176	0.30458462	-1.2434763	0.086560145	-0.010279721	0.630366	-0.5332542	0.25326684	0.82764775	-0.5580902	-0.124860294	-0.19645685	0.91815853	1.3586057	-0.006664619	-0.21508418	-0.8187568	-0.6337055	0.09199677	-0.11140656	0.09834648	-0.3949968	-0.34438485	1.1523536	-0.45979068	0.05945513	-0.15621509	0.51787245	0.1374258	-0.15189637	-0.9902104	0.32451314	-0.13259043	0.49871078	-0.7340636	-0.18600143	-0.29459658	-0.87337726	0.33650148	0.20940274	0.7056784	-0.34471577	-0.21938646	0.12627317	-0.068822324	0.9472404	0.33203593	-0.09898862	0.64770174	0.21548332	0.5150051	-0.9716818	1.0133379	-0.6192359	0.1065021	0.4923258	0.5159166	0.42869735	-0.4526035	-0.4543582	0.011833479	-0.38112333	-0.09561772	-0.7127005	-0.34680954	0.08229573	0.68268645	0.25284612	-0.481356	0.27599108	0.71840495	-0.13262883	-0.64897275	0.75344944	0.25799507	0.55508906	0.15900937	0.25463307	0.14017284	0.9055548	-0.26119134	-0.017485887	0.7623664
0.35579136	0.5659719	-0.722723	-0.23217481	-0.2723619	-0.24897699	-0.043734048	1.7657466	-0.58562666	-0.3448247	-0.66161466	-0.6397794	1.1273466	0.5888937	0.3153498	-0.46136692	0.20569885	-0.08355348	-0.22540298	-0.84422475	-0.59556323	-0.75348	0.32344052	-0.77549195	0.4040341	-0.69349825	0.36075664	-0.38658908	-1.0285747	0.5604716	0.48804566	-0.13013631	0.2906936	-0.7614771	-0.99413025	0.07182344	-0.26844287	0.09776905	0.081654206	-1.2238371	-0.5460959	0.39803708	-0.030008078	0.247616	0.93798035	-0.26265028	-0.7751606	-0.04203037	-0.29891923	0.529039	-0.259675	-0.15841186	-0.783214	-1.4877557	-0.017768582	-0.45861927	-0.2532373	-0.5284803	-1.1079304	-0.08037228	0.5976655	0.050160915	0.6482118	-0.097351514	-1.5986844	0.86874527	-0.20159157	0.5276757	-0.89589095	0.88657254	1.1088563	0.7930548	0.5240076	0.074038245	1.1571659	0.5751157	0.44473612	0.076967016	-0.46149275	0.33111688	-0.03820164	-0.8585782	-1.0335311	0.96516526	0.4648004	-0.75682837	0.222364	0.47073117	1.9823415	0.45362982	0.051493816	0.9187852	0.77395093	0.0031023338	1.7165476	0.62840235	0.2226345	-1.0028068	0.26693794	-0.57129765
-0.6390036	0.8547988	0.1901897	0.080975436	-0.0020798976	-0.8510045	0.6130248	0.99414563	0.09816056	-0.8080638	0.13805325	-0.5380102	-0.33807874	-0.00693911	0.053514577	-0.4948781	0.6801892	-0.65255743	-0.43624094	-1.0417644	0.35631087	0.32621497	1.0824212	0.3046968	-0.84911287	0.39615235	-0.16387768	-0.6393781	-0.03348379	0.5809565	1.1651657	-0.673041	0.013941754	-0.7629747	0.2035768	1.0559798	0.15953761	-0.28031033	-0.886605	-0.13912864	0.99883825	-0.40747532	0.3264032	0.15624574	0.38545415	0.1071018	-0.120809354	-0.8048093	0.5156504	-0.31118578	0.35337067	-0.5414735	0.031697404	-0.28337288	-0.81289136	0.26483	0.3157161	0.3466959	-0.36169598	-0.13496675	0.17374687	-0.335583	0.9436983	0.2075002	-0.10907158	0.28627658	-0.09184302	1.1868784	-1.2765074	0.58018816	-0.4686913	0.033411004	0.46108443	0.95459914	0.3374123	-0.09324412	-0.5780558	0.65004045	-0.2707744	-0.083485074	-0.9763544	-0.24137461	0.11525073	0.07498168	0.22394305	-0.4980469	0.38179126	0.44207367	0.026347877	-0.46692264	0.7979064	-0.030734293	-0.04715464	-0.21125492	0.40033868	-0.064610906	0.046101943	-0.5634302	0.1498656	0.002815139
-0.58153	0.08177822	-0.015354325	-0.08952973	0.48691988	-0.6827653	-0.27227506	0.93859434	-0.39649096	-0.38088736	-1.162584	-0.9365202	-0.6001593	0.63926333	0.20962615	-0.24266317	0.85001874	-0.16580836	0.5691639	-1.5861232	0.32347408	-0.22645603	1.0245997	-0.122093655	0.21650735	0.9085505	-0.82992494	0.10762826	-0.26600665	1.067421	1.4601322	0.12161862	0.022977231	-1.1579508	-0.6126866	0.32575405	-0.6599028	0.016385704	-0.6343099	-0.17558846	1.4309375	-0.78248525	0.19077645	0.25811818	0.64124787	0.42009884	-0.09421204	-1.3820109	0.42303282	-0.7592716	0.35156268	-0.29962358	0.08505296	-0.23248689	-0.88545036	-0.18456662	-0.18677963	0.8609425	-0.1460476	-0.22251728	0.49103004	-0.56329095	1.5146489	0.5061289	-0.07546449	0.46159312	0.5725178	0.88231343	-1.0494765	1.4419895	-0.8157944	0.10470989	0.4101179	0.81279105	0.40676203	-0.53829485	-0.35608897	0.060213175	-0.3367971	-0.24857347	-0.9292311	-0.55898863	-0.14243238	0.71464187	0.15146245	-0.7463733	0.39759535	0.57643884	-0.21973254	-0.65679026	1.0372826	-0.0005190922	0.95947266	-0.23437156	0.21293339	-0.040040288	1.1644288	-0.4390653	0.4351257	0.6418533
-0.2782772	0.5158782	-0.49313885	0.24341775	-0.39444166	-0.76985747	0.771022	1.4169202	-0.9204813	-0.9117649	-0.41433194	-0.0679296	-0.18636331	-0.32251477	0.14829616	-0.00561505	0.7463155	-0.8188852	0.12365098	-0.775064	-0.32466596	0.5069467	0.84750617	0.18346164	-0.41463947	0.07676636	-0.41951767	-0.41772616	-0.10223959	0.5165794	0.79184985	-0.59280705	-0.29695228	-0.752181	0.46141908	0.7342849	-0.07021751	-0.021097878	-0.24339509	-0.52795106	0.5426799	-0.69138324	-0.5380819	0.3557025	0.7854539	-0.7190982	-0.4987497	-0.19146705	0.54510593	-0.3016201	0.03536628	-0.6955169	0.013326309	0.09101732	-0.42705938	0.22693007	0.16584799	-0.29302135	-0.40139368	-0.4240268	0.22090647	-0.16257918	0.77368164	0.15864022	-0.6720279	0.8063474	-0.20223974	0.7486691	-0.6932929	0.045753524	-0.25005034	0.096596174	0.64619815	0.2205467	0.5821176	0.10076124	-0.75550187	0.6296754	-0.30762464	0.00056712056	-0.36809665	-0.34596786	0.1294352	0.4330292	0.8081272	-0.4488718	-0.33522674	1.2199018	0.6944443	0.2794703	1.0881315	0.14505938	-0.19008325	-0.089870885	0.57475495	0.24415205	0.38640365	-0.23162888	0.60901135	-0.47330377
-0.37524152	0.045452062	0.21818794	-0.11732185	0.27270496	-0.73582613	0.51347274	0.9619688	-0.26081026	-0.4367951	-0.5321962	-1.1800762	-0.34874913	0.20244178	0.23494327	-0.25094765	0.673084	-0.017779365	0.553079	-1.2545141	0.5651477	-0.095973894	0.64716405	0.07636017	0.23043762	0.5459786	-0.5613828	-0.17369659	-0.18568031	0.48202547	1.0320182	0.122431904	-0.07256095	-0.7823355	-0.3078239	0.3516085	-0.38335067	-0.24050811	-0.3273559	-0.5341351	0.98863673	-0.6798597	0.15191555	0.25166938	0.55747944	0.33262673	-0.43863818	-1.2097871	0.3642003	-0.3608783	0.22029383	-0.4678503	-0.09965332	-0.24243136	-0.34158817	-0.05649245	0.114883386	0.50635207	-0.24907579	0.20018575	0.035206214	-0.5244793	0.8913047	0.12700881	-0.33046198	0.645608	0.3860384	0.69227505	-0.69511783	0.82767355	-0.50368005	0.36594993	0.40396112	0.40689793	0.66001874	-0.32167387	0.07375778	0.063697666	-0.42086402	0.0057911943	-0.7076067	-0.4716914	-0.3460808	0.74785644	0.052454416	-0.24331859	0.5151857	0.089790665	-0.14097264	-0.4549308	0.71999955	-0.004957602	0.7751671	-0.32950813	0.46205756	0.259775	0.86850417	-0.404977	0.3302594	0.4665232
-0.07764061	0.4696572	-0.029519519	0.22771613	-0.29387835	-0.6621538	0.002703067	1.1118983	-0.91026783	-0.72008085	-0.9682806	0.0084246	-0.2540243	0.18993758	0.19125125	0.13476075	0.47615287	-0.7599398	-0.18486004	-1.0179608	-0.564883	0.56755704	0.8658299	-0.4840923	-0.4475922	0.35114425	-0.7098619	-0.2183603	-0.29848427	0.8104814	0.86685574	-0.30998802	0.15646602	-0.8064097	-0.44690114	0.6750824	-0.1995029	-0.11696964	-1.0709959	-0.25445047	0.796275	-0.39557913	-0.33456242	0.23734361	0.6928308	-0.3970894	0.12925662	-0.46625727	0.564519	-0.18601574	-0.16694012	-0.5323425	0.029467208	-0.29028943	-1.1563569	0.4931948	-0.25852558	0.21972588	-0.5556112	-0.38654056	0.5993956	-0.06455192	0.6957878	0.559957	-0.07987281	0.60399497	-0.32073927	1.022238	-1.1725317	0.7731426	-0.23030654	0.36363512	0.5711883	0.6018492	0.28014007	-0.109737344	-0.6169289	0.1897575	-0.24373539	-0.29509673	-0.2790469	-0.45543855	-0.012817486	0.38016772	0.70469505	-0.7347633	-0.33223882	1.375558	0.839686	0.028113564	1.0070983	0.12394342	-0.10140865	0.43924594	0.2016468	-0.0002730709	0.54617333	-0.33015025	0.54542625	-0.31570432
-0.29118568	0.5435384	0.12636423	0.06322546	0.0012733847	-0.13955976	0.4732774	0.84633887	-0.71408373	0.046992883	-0.2653019	-0.6376027	0.1927333	0.02818286	0.50103843	-0.70142794	0.65472186	-0.5621405	-0.4278866	-0.99977934	0.23986615	0.27452832	1.3116604	0.3039641	-0.41530436	0.14704779	-0.75557244	-0.34161124	-0.3384937	0.56411874	1.2682953	-0.6022909	0.46652725	-1.1042312	-0.24759293	0.8276665	-0.0632045	0.13947164	-0.6384669	-0.40973923	0.54508483	-0.22541225	-0.044018324	0.64237535	0.4510986	0.2646613	-0.23443104	-0.6031555	0.76165956	-0.7218154	0.042059164	-0.09549994	0.12978983	-0.6028842	-0.23107271	-0.007531208	-0.049184144	0.41156638	-0.46188655	-0.26576468	0.23133768	-0.5963393	1.0741576	0.3816955	-0.48345634	0.523394	0.06960457	1.1357428	-1.0345412	1.0661571	-0.5119771	0.10626862	0.56393456	0.7820858	0.3070034	-0.16410856	-0.48626795	0.021855239	-0.329616	-0.26010162	-0.9473098	-0.51831234	-0.15445967	0.3455949	0.19737922	-0.6632739	0.19266836	0.4611639	0.58249086	0.21066862	1.2410516	0.020974059	0.449419	-0.629209	0.3797573	0.123411566	0.1615111	-0.15092146	0.54991823	-0.5793796
-0.11084809	0.18185937	-0.4477452	0.30580756	-0.0103839375	-0.7270735	0.16207425	1.0300109	-0.29070222	-0.34687093	-0.22292714	-0.28433067	0.27959764	0.36202723	0.42266276	-0.24830617	0.845643	-0.6105627	-0.13657796	-1.2349129	-0.29812023	0.28190085	0.52137256	-0.18143608	-0.2756443	-0.0027717107	-0.69650555	-0.11841202	-0.5073905	0.47792038	0.96043515	-0.364725	0.21952227	-0.54021335	-0.5075256	0.73767424	-0.155904	-0.32227293	-0.43926707	-0.114671804	0.72581077	-0.098989986	-0.57136554	0.3308085	0.81535625	-0.03961415	-1.2161735	-0.523987	0.3808342	-0.26800197	0.4530999	-0.06886975	-0.29991752	-0.27551827	-0.37574574	-0.11641542	-0.2932391	-0.11502561	-0.2689285	-0.3782709	0.45454013	-0.295235	1.5729994	0.12300432	-0.9072818	0.61123174	-0.35238418	0.57296306	-0.5452829	0.63393396	-0.27967608	0.4037181	0.2864904	0.116928354	0.7763243	-0.008237488	-0.028995797	0.17997473	-0.20122294	0.040096294	-0.43881008	-0.15984112	-0.65533465	0.9991504	0.14484616	-0.48450598	0.15066753	0.5954736	0.95617735	0.15058495	0.8718164	0.6098716	0.6047329	-0.14635788	0.98468935	0.43022463	0.21109809	-0.36309516	0.4974685	-0.62491375
